;C1_TT101 (°C);C1_TT111 (°C);C1_PT801 (barA);C1_PT802 (barA); (); ();C2_TT101 (°C);C2_TT111 (°C);
05/03/2019 08:29:07;0;15.7;0;0;0;22.2;0;0;
05/03/2019 08:29:27;0;15.7;0;0;0;22.2;0;0;
05/03/2019 08:29:49;0;15.7;0;0;0;22.2;0;0;
05/03/2019 08:30:09;0;15.7;0;0;0;22.2;0;0;
05/03/2019 08:30:29;-0.01;15.7;0;0;0;22.2;0;0;
05/03/2019 08:30:49;-0.01;15.7;0;0;0;22.2;0;0;
05/03/2019 08:31:09;-0.01;15.7;0;0;0;22.2;0;0;
05/03/2019 08:31:29;-0.01;15.7;0;0;0;22.2;0;0;
05/03/2019 08:31:49;-0.01;15.7;0;0;0;22.2;0;0;
05/03/2019 08:32:09;-0.01;15.7;0;0;0;22.2;0;0;
05/03/2019 08:32:29;-0.01;15.7;0;0;0;22.2;0;0;
05/03/2019 08:32:51;-0.01;15.7;0;0;0;22.2;0;0;
05/03/2019 08:33:11;-0.01;15.7;0;0;0;22.2;0;0;
05/03/2019 08:33:31;-0.01;15.7;0;0;0;22.2;0;0;
05/03/2019 08:33:51;-0.01;15.6;0;0;0;22.2;0;0;
05/03/2019 08:34:11;-0.01;15.7;0;0;0;22.2;0;0;
05/03/2019 08:34:31;-0.01;15.6;0;0;0;22.2;0;0;
05/03/2019 08:34:51;-0.01;15.6;0;0;0;22.2;0;0;
05/03/2019 08:35:11;-0.01;15.6;0;0;0;22.2;0;0;
05/03/2019 08:35:31;-0.01;15.6;0;0;0;22.2;0;0;
05/03/2019 08:35:53;-0.01;15.6;0;0;0;22.2;0;0;
05/03/2019 08:36:13;-0.01;15.6;0;0;0;22.2;0;0;
05/03/2019 08:36:33;-0.01;15.6;0;0;0;22.2;0;0;
05/03/2019 08:36:53;-0.01;15.6;0;0;0;22.2;0;0;
05/03/2019 08:37:13;-0.01;15.6;0;0;0;22.2;0;0;
05/03/2019 08:37:33;-0.01;15.6;0;0;0;22.2;0;0;
05/03/2019 08:37:53;-0.01;15.6;0;0;0;22.2;0;0;
05/03/2019 08:38:13;0;15.6;0;0;0;22.2;0;0;
05/03/2019 08:38:33;-0.01;15.6;0;0;0;22.2;0;0;
05/03/2019 08:38:55;-0.01;15.6;0;0;0;22.2;0;0;
05/03/2019 08:39:15;-0.01;15.6;0;0;0;22.2;0;0;
05/03/2019 08:39:35;-0.01;15.6;0;0;0;22.2;0;0;
05/03/2019 08:39:55;-0.01;15.6;0;0;0;22.2;0;0.01;
05/03/2019 08:40:15;-0.01;15.6;0;0;0;22.2;0;0;
05/03/2019 08:40:35;-0.01;15.6;0;0;0;22.2;0;0;
05/03/2019 08:40:55;-0.01;15.6;0;0;0;22.2;0;0;
05/03/2019 08:41:15;-0.01;15.6;0;0;0;22.2;0;0;
05/03/2019 08:41:35;-0.01;15.6;0;0;0;22.2;0;0;
05/03/2019 08:41:57;-0.01;15.6;0;0;0;22.2;0;0;
05/03/2019 08:42:17;-0.01;15.6;0;0;0;22.2;0;0;
05/03/2019 08:42:37;-0.01;15.6;0;0;0;22.2;0;0;
05/03/2019 08:42:57;-0.01;15.6;0;0;0;22.2;0;0;
05/03/2019 08:43:17;-0.01;15.6;0;0;0;22.2;0;0;
05/03/2019 08:43:37;-0.01;15.6;0;0;0;22.2;0;0;
05/03/2019 08:43:57;-0.01;15.6;0;0;0;22.2;0;0;
05/03/2019 08:44:17;-0.01;15.6;0;0;0;22.2;0;0;
05/03/2019 08:44:37;-0.01;15.6;0;0;0;22.2;0;0;
05/03/2019 08:44:59;-0.01;15.6;0;0;0;22.2;0;0;
05/03/2019 08:45:19;-0.01;15.6;0;0;0;22.2;0;0;
05/03/2019 08:45:39;-0.01;15.6;0;0;0;22.2;0;0;
05/03/2019 08:45:59;0;15.6;0;0;0;22.2;0;0;
05/03/2019 08:46:19;0;15.6;0;0;0;22.2;0;0;
05/03/2019 08:46:39;0;15.6;0;0;0;22.2;0;0;
05/03/2019 08:46:59;0;15.6;0;0;0;22.2;0;0;
05/03/2019 08:47:19;0;15.6;0;0;0;22.2;0;0;
05/03/2019 08:47:39;-0.01;15.6;0;0;0;22.2;0;0;
05/03/2019 08:48:01;-0.01;15.6;0;0;0;22.2;0;0;
05/03/2019 08:48:21;-0.01;15.6;0;0;0;22.2;0;0;
05/03/2019 08:48:41;-0.01;15.6;0;0;0;22.2;0;0;
05/03/2019 08:49:01;-0.01;15.6;0;0;0;22.2;0;0;
05/03/2019 08:49:21;-0.01;15.6;0;0;0;22.2;0;0;
05/03/2019 08:49:41;-0.01;15.6;0;0;0;22.2;0;0;
05/03/2019 08:50:01;-0.01;15.6;0;0;0;22.2;0;0;
05/03/2019 08:50:21;-0.01;15.6;0;0;0;22.2;0;0;
05/03/2019 08:50:41;-0.01;15.6;0;0;0;22.2;0;0;
05/03/2019 08:51:01;-0.01;15.6;0;0;0;22.2;0;0;
05/03/2019 08:51:23;-0.01;15.6;0;0;0;22.2;0;0;
05/03/2019 08:51:43;-0.01;15.6;0;0;0;22.2;0;0;
05/03/2019 08:52:03;-0.01;15.6;0;0;0;22.2;0;0;
05/03/2019 08:52:23;-0.01;15.6;0;0;0;22.2;0;0;
05/03/2019 08:52:43;-0.01;15.6;0;0;0;22.2;0;0;
05/03/2019 08:53:03;-0.01;15.6;0;0;0;22.2;0;0;
05/03/2019 08:53:23;-0.01;15.6;0;0;0;22.2;0;0;
05/03/2019 08:53:43;-0.01;15.6;0;0;0;22.2;0;0;
05/03/2019 08:54:03;-0.01;15.6;0;0;0;22.2;0;0;
05/03/2019 08:54:25;0;15.6;0;0;0;22.2;0;0;
05/03/2019 08:54:45;-0.01;15.6;0;0;0;22.2;0;0;
05/03/2019 08:55:05;-0.01;15.6;0;0;0;22.2;0;0;
05/03/2019 08:55:25;-0.01;15.5;0;0;0;22.2;0;0;
05/03/2019 08:55:45;-0.01;15.6;0;0;0;22.2;0;0;
05/03/2019 08:56:05;-0.01;15.6;0;0;0;22.2;0;0;
05/03/2019 08:56:25;-0.01;15.6;0;0;0;22.2;0;0;
05/03/2019 08:56:45;-0.01;15.5;0;0;0;22.2;0;0;
05/03/2019 08:57:05;-0.01;15.6;0;0;0;22.2;0;0;
05/03/2019 08:57:27;-0.01;15.6;0;0;0;22.2;0;0;
05/03/2019 08:57:47;-0.01;15.5;0;0;0;22.2;0;0;
05/03/2019 08:58:07;-0.01;15.6;0;0;0;22.2;0;0;
05/03/2019 08:58:27;-0.01;15.5;0;0;0;22.2;0;0.01;
05/03/2019 08:58:47;-0.01;15.6;0;0;0;22.2;0;0;
05/03/2019 08:59:07;-0.01;15.6;0;0;0;22.2;0;0;
05/03/2019 08:59:27;-0.01;15.6;0;0;0;22.2;0;0;
05/03/2019 08:59:47;-0.01;15.6;0;0;0;22.2;0;0;
05/03/2019 09:00:07;-0.01;15.6;0;0;0;22.2;0;0;
05/03/2019 09:00:27;-0.01;15.6;0;0;0;22.2;0;0;
05/03/2019 09:00:49;-0.01;15.6;0;0;0;22.2;0;0;
05/03/2019 09:01:09;-0.01;15.6;0;0;0;22.2;0;0;
05/03/2019 09:01:29;-0.01;15.6;0;0;0;22.2;0;0;
05/03/2019 09:01:49;-0.01;15.6;0;0;0;22.2;0;0;
05/03/2019 09:02:09;-0.01;15.6;0;0;0;22.2;0;0;
05/03/2019 09:02:29;-0.01;15.6;0;0;0;22.2;0;0;
05/03/2019 09:02:49;-0.01;15.6;0;0;0;22.2;0;0;
05/03/2019 09:03:09;-0.01;15.6;0;0;0;22.2;0;0;
05/03/2019 09:03:31;-0.01;15.6;0;0;0;22.2;0;0;
05/03/2019 09:03:51;-0.01;15.6;0;0;0;22.3;0;0;
05/03/2019 09:04:11;-0.01;15.6;0;0;0;22.3;0;0;
05/03/2019 09:04:31;-0.01;15.6;0;0;0;22.3;0;0;
05/03/2019 09:04:51;-0.01;15.6;0;0;0;22.4;0;0;
05/03/2019 09:05:11;-0.01;15.6;0;0;0;22.4;0;0;
05/03/2019 09:05:31;-0.01;15.6;0;0;0;22.5;0;0;
05/03/2019 09:05:51;-0.01;15.6;0;0;0;22.5;0;0;
05/03/2019 09:06:11;-0.01;15.6;0;0;0;22.6;0;0;
05/03/2019 09:06:31;-0.01;15.6;0;0;0;22.6;0;0;
05/03/2019 09:06:53;-0.01;15.6;0;0;0;22.7;0;0;
05/03/2019 09:07:13;-0.01;15.6;0;0;0;22.8;0;0;
05/03/2019 09:07:33;-0.01;15.6;0;0;0;22.8;0;0;
05/03/2019 09:07:53;-0.01;15.6;0;0;0;22.9;0;0;
05/03/2019 09:08:14;-0.01;15.6;0;0;0;23;0;0;
05/03/2019 09:08:33;-0.01;15.6;0;0;0;23.1;0;0;
05/03/2019 09:08:53;-0.01;15.6;0;0;0;23.1;0;0;
05/03/2019 09:09:13;-0.01;15.6;0;0;0;23.2;0;0;
05/03/2019 09:09:33;-0.01;15.6;0;0;0;23.3;0;0;
05/03/2019 09:09:55;-0.01;15.6;0;0;0;23.4;0;0;
05/03/2019 09:10:15;-0.01;15.6;0;0;0;23.5;0;0;
05/03/2019 09:10:35;-0.01;15.6;0;0;0;23.6;0;0;
05/03/2019 09:10:55;-0.01;15.6;0;0;0;23.7;0;0;
05/03/2019 09:11:15;-0.01;15.6;0;0;0;23.8;0;0;
05/03/2019 09:11:35;-0.01;15.6;0;0;0;23.9;0;0;
05/03/2019 09:11:55;-0.01;15.6;0;0;0;24.1;0;0;
05/03/2019 09:12:15;-0.01;15.6;0;0;0;24.2;0;0;
05/03/2019 09:12:35;-0.01;15.6;0;0;0;24.3;0;0;
05/03/2019 09:12:56;-0.01;15.6;0;0;0;24.5;0;0;
05/03/2019 09:13:17;-0.01;15.6;0;0;0;24.6;0;0;
05/03/2019 09:13:37;-0.01;15.6;0;0;0;24.7;0;0;
05/03/2019 09:13:57;-0.01;15.6;0;0;0;24.9;0;0;
05/03/2019 09:14:17;-0.01;15.6;0;0;0;25;0;0;
05/03/2019 09:14:37;-0.01;15.6;0;0;0;25.2;0;0;
05/03/2019 09:14:57;-0.01;15.6;0;0;0;25.3;0;0;
05/03/2019 09:15:17;-0.01;15.6;0;0;0;25.5;0;0;
05/03/2019 09:15:37;-0.01;15.6;0;0;0;25.6;0;0;
05/03/2019 09:15:59;-0.01;15.6;0;0;0;25.8;0;0;
05/03/2019 09:16:19;-0.01;15.6;0;0;0;25.9;0;0;
05/03/2019 09:16:39;-0.01;15.6;0;0;0;26.1;0;0;
05/03/2019 09:16:59;-0.01;15.6;0;0;0;26.2;0;0;
05/03/2019 09:17:19;-0.01;15.6;0;0;0;26.4;0;0;
05/03/2019 09:17:39;-0.01;15.6;0;0;0;26.6;0;0;
05/03/2019 09:17:59;0;15.6;0;0;0;26.7;0;0;
05/03/2019 09:18:19;0.01;15.6;0;0;0;26.9;0;0;
05/03/2019 09:18:39;0.01;15.7;0;0;0;27.1;0;0;
05/03/2019 09:19:01;0.02;15.9;0;0;0;27.2;0;0;
05/03/2019 09:19:21;0.02;16.1;0;0;0;27.4;0;0;
05/03/2019 09:19:41;0.03;16.4;0;0;0;27.6;0;0;
05/03/2019 09:20:01;0.03;16.7;0;0;0;27.7;0;0;
05/03/2019 09:20:21;0.04;17.1;0;0;0;27.9;0;0;
05/03/2019 09:20:41;0.04;17.5;0;0;0;28;0;0;
05/03/2019 09:21:01;0.04;17.8;0;0;0;28.1;0;0;
05/03/2019 09:21:21;0.05;18.2;0;0;0;28.3;0;0;
05/03/2019 09:21:41;0.05;18.6;0;0;0;28.4;0;0;
05/03/2019 09:22:01;0.05;19;0;0;0;28.6;0;0;
05/03/2019 09:22:23;0.05;19.4;0;0;0;28.7;0;0;
05/03/2019 09:22:43;0.05;19.7;0;0;0;28.8;0;0;
05/03/2019 09:23:03;0.05;20.1;0;0;0;29;0;0;
05/03/2019 09:23:23;0.06;20.4;0;0;0;29.1;0;0;
05/03/2019 09:23:43;0.06;20.8;0;0;0;29.2;0;0;
05/03/2019 09:24:03;0.06;21.1;0;0;0;29.3;0;0;
05/03/2019 09:24:23;0.06;21.5;0;0;0;29.5;0;0;
05/03/2019 09:24:43;0.06;21.8;0;0;0;29.6;0;0;
05/03/2019 09:25:03;0.06;22.1;0;0;0;29.7;0;0;
05/03/2019 09:25:25;0.06;22.4;0;0;0;29.8;0;0;
05/03/2019 09:25:45;0.06;22.7;0;0;0;29.9;0;0;
05/03/2019 09:26:05;0.06;22.9;0;0;0;30;0;0;
05/03/2019 09:26:25;0.07;23.2;0;0;0;30.2;0;0;
05/03/2019 09:26:46;0.07;23.5;0;0;0;30.3;0;0;
05/03/2019 09:27:05;0.07;23.7;0;0;0;30.4;0;0;
05/03/2019 09:27:25;0.07;24;0;0;0;30.5;0;0;
05/03/2019 09:27:45;0.07;24.2;0;0;0;30.6;0;0;
05/03/2019 09:28:05;0.07;24.5;0;0;0;30.7;0;0;
05/03/2019 09:28:27;0.07;24.9;0;0;0;30.8;0;0;
05/03/2019 09:28:47;0.07;25.2;0;0;0;31;0;0;
05/03/2019 09:29:07;0.07;25.5;0;0;0;31.1;0;0;
05/03/2019 09:29:27;0.07;25.9;0;0;0;31.2;0;0;
05/03/2019 09:29:47;0.07;26.3;0;0;0;31.3;0;0;
05/03/2019 09:30:07;0.08;26.7;0;0;0;31.4;0;0;
05/03/2019 09:30:27;0.08;27.1;0;0;0;31.5;0;0;
05/03/2019 09:30:47;0.08;27.4;0;0;0;31.6;0;0;
05/03/2019 09:31:07;0.08;27.8;0;0;0;31.7;0;0;
05/03/2019 09:31:29;0.08;28.1;0;0;0;31.8;0;0;
05/03/2019 09:31:49;0.08;28.5;0;0;0;31.9;0;0;
05/03/2019 09:32:09;0.08;28.8;0;0;0;32;0;0;
05/03/2019 09:32:29;0.08;29.1;0;0;0;32.1;0;0;
05/03/2019 09:32:49;0.09;29.4;0;0;0;32.2;0;0;
05/03/2019 09:33:09;0.09;29.7;0;0;0;32.3;0;0;
05/03/2019 09:33:29;0.09;30;0;0;0;32.3;0;0;
05/03/2019 09:33:49;0.09;30.2;0;0;0;32.4;0;0;
05/03/2019 09:34:09;0.09;30.5;0;0;0;32.5;0;0;
05/03/2019 09:34:31;0.09;30.7;0;0;0;32.6;0;0;
05/03/2019 09:34:51;0.09;31;0;0;0;32.7;0;0;
05/03/2019 09:35:11;0.09;31.2;0;0;0;32.7;0;0;
05/03/2019 09:35:31;0.1;31.5;0;0;0;32.8;0;0;
05/03/2019 09:35:51;0.1;31.8;0;0;0;32.9;0;0;
05/03/2019 09:36:11;0.1;32;0;0;0;33;0;0;
05/03/2019 09:36:31;0.1;32.3;0;0;0;33;0;0;
05/03/2019 09:36:51;0.1;32.5;0;0;0;33.1;0;0;
05/03/2019 09:37:11;0.1;32.8;0;0;0;33.2;0;0;
05/03/2019 09:37:33;0.1;33.1;0;0;0;33.2;0;0;
05/03/2019 09:37:53;0.1;33.5;0;0;0;33.3;0;0;
05/03/2019 09:38:13;0.1;33.9;0;0;0;33.4;0;0;
05/03/2019 09:38:33;0.11;34.3;0;0;0;33.4;0;0;
05/03/2019 09:38:53;0.11;34.6;0;0;0;33.5;0;0;
05/03/2019 09:39:13;0.11;35.1;0;0;0;33.6;0;0.01;
05/03/2019 09:39:33;0.11;35.4;0;0;0;33.6;0;0;
05/03/2019 09:39:53;0.11;35.8;0;0;0;33.7;0;0;
05/03/2019 09:40:13;0.12;36.1;0;0;0;33.8;0;0;
05/03/2019 09:40:33;0.12;36.5;0;0;0;33.8;0;0;
05/03/2019 09:40:55;0.12;36.9;0;0;0;33.9;0;0;
05/03/2019 09:41:15;0.12;37.2;0;0;0;33.9;0;0;
05/03/2019 09:41:35;0.12;37.5;0;0;0;34;0;0;
05/03/2019 09:41:55;0.12;37.9;0;0;0;34;0;0;
05/03/2019 09:42:15;0.12;38.2;0;0;0;34.1;0;0;
05/03/2019 09:42:35;0.13;38.5;0;0;0;34.1;0;0;
05/03/2019 09:42:55;0.13;38.8;0;0;0;34.2;0;0;
05/03/2019 09:43:15;0.13;39.1;0;0;0;34.3;0;0;
05/03/2019 09:43:35;0.13;39.3;0;0;0;34.3;0;0;
05/03/2019 09:43:57;0.13;39.6;0;0;0;34.4;0;0;
05/03/2019 09:44:17;0.13;39.9;0;0;0;34.4;0;0;
05/03/2019 09:44:37;0.14;40.1;0;0;0;34.5;0;0;
05/03/2019 09:44:57;0.14;40.3;0;0;0;34.5;0;0;
05/03/2019 09:45:17;0.14;40.6;0;0;0;34.6;0;0;
05/03/2019 09:45:37;0.14;40.9;0;0;0;34.6;0;0;
05/03/2019 09:45:57;0.14;41.2;0;0;0;34.7;0;0;
05/03/2019 09:46:17;0.14;41.6;0;0;0;34.7;0;0;
05/03/2019 09:46:37;0.15;42;0;0;0;34.8;0;0;
05/03/2019 09:46:59;0.15;42.4;0;0;0;34.8;0;0;
05/03/2019 09:47:19;0.15;42.8;0;0;0;34.8;0;0;
05/03/2019 09:47:39;0.15;43.2;0;0;0;34.9;0;0;
05/03/2019 09:47:59;0.15;43.5;0;0;0;34.9;0;0;
05/03/2019 09:48:19;0.16;43.9;0;0;0;35;0;0;
05/03/2019 09:48:39;0.16;44.3;0;0;0;35;0;0;
05/03/2019 09:48:59;0.16;44.6;0;0;0;35;0;0;
05/03/2019 09:49:19;0.16;45;0;0;0;35.1;0;0;
05/03/2019 09:49:39;0.16;45.3;0;0;0;35.1;0;0;
05/03/2019 09:50:01;0.17;45.6;0;0;0;35.1;0;0;
05/03/2019 09:50:21;0.17;45.9;0;0;0;35.2;0;0;
05/03/2019 09:50:41;0.17;46.2;0;0;0;35.2;0;0;
05/03/2019 09:51:01;0.17;46.5;0;0;0;35.2;0;0;
05/03/2019 09:51:21;0.17;46.7;0;0;0;35.3;0;0;
05/03/2019 09:51:41;0.17;46.9;0;0;0;35.3;0;0;
05/03/2019 09:52:01;0.17;47;0;0;0;35.3;0;0;
05/03/2019 09:52:21;0.17;47.1;0;0;0;35.3;0;0;
05/03/2019 09:52:41;0.16;47.2;0;0;0;35.3;0;0;
05/03/2019 09:53:03;0.09;47.2;0;0;0;35.4;0;0;
05/03/2019 09:53:23;0.05;47.3;0;0;0;35.4;0;0;
05/03/2019 09:53:43;0.02;47.3;0;0;0;35.4;0;0;
05/03/2019 09:54:03;0.01;47.3;0;0;0;35.4;0;0;
05/03/2019 09:54:23;0;47.3;0;0;0;35.5;0;0;
05/03/2019 09:54:43;0;47.3;0;0;0;35.5;0;0;
05/03/2019 09:55:03;0;47.3;0;0;0;35.5;0;0;
05/03/2019 09:55:23;-0.01;47.3;0;0;0;35.6;0;0;
05/03/2019 09:55:43;-0.01;47.3;0;0;0;35.6;0;0;
05/03/2019 09:56:05;-0.01;47.3;0;0;0;35.6;0;0;
05/03/2019 09:56:25;-0.01;47.3;0;0;0;35.6;0;0;
05/03/2019 09:56:45;-0.01;47.3;0;0;0;35.7;0;0;
05/03/2019 09:57:05;-0.01;47.3;0;0;0;35.7;0;0;
05/03/2019 09:57:25;-0.01;47.3;0;0;0;35.7;0;0;
05/03/2019 09:57:45;-0.01;47.3;0;0;0;35.8;0;0.01;
05/03/2019 09:58:05;-0.01;47.3;0;0;0;35.8;0;0;
05/03/2019 09:58:25;-0.01;47.3;0;0;0;35.8;0;0;
05/03/2019 09:58:45;-0.01;47.3;0;0;0;35.9;0;0;
05/03/2019 09:59:07;-0.01;47.3;0;0;0;35.9;0;0;
05/03/2019 09:59:27;-0.01;47.3;0;0;0;35.9;0;0;
05/03/2019 09:59:47;-0.01;47.3;0;0;0;35.9;0;0;
05/03/2019 10:00:07;-0.01;47.3;0;0;0;35.9;0;0;
05/03/2019 10:00:27;-0.01;47.3;0;0;0;36;0;0;
05/03/2019 10:00:47;-0.01;47.4;0;0;0;36;0;0;
05/03/2019 10:01:07;-0.01;47.3;0;0;0;36;0;0;
05/03/2019 10:01:27;-0.01;47.4;0;0;0;36.1;0;0;
05/03/2019 10:01:47;-0.01;47.4;0;0;0;36.1;0;0;
05/03/2019 10:02:07;-0.01;47.4;0;0;0;36.1;0;0.01;
05/03/2019 10:02:29;-0.01;47.4;0;0;0;36.1;0;0;
05/03/2019 10:02:49;-0.01;47.4;0;0;0;36.1;0;0;
05/03/2019 10:03:09;-0.01;47.4;0;0;0;36.2;0;0;
05/03/2019 10:03:29;-0.01;47.4;0;0;0;36.2;0;0;
05/03/2019 10:03:49;-0.01;47.4;0;0;0;36.2;0;0;
05/03/2019 10:04:09;-0.01;47.4;0;0;0;36.2;0;0;
05/03/2019 10:04:29;-0.01;47.4;0;0;0;36.2;0;0;
05/03/2019 10:04:49;-0.01;47.4;0;0;0;36.3;0;0;
05/03/2019 10:05:09;-0.01;47.4;0;0;0;36.3;0;0;
05/03/2019 10:05:31;-0.01;47.4;0;0;0;36.3;0;0;
05/03/2019 10:05:51;-0.01;47.4;0;0;0;36.3;0;0;
05/03/2019 10:06:11;-0.01;47.4;0;0;0;36.3;0;0;
05/03/2019 10:06:31;-0.01;47.4;0;0;0;36.3;0;0;
05/03/2019 10:06:51;-0.01;47.3;0;0;0;36.3;0;0;
05/03/2019 10:07:11;-0.01;47.3;0;0;0;36.4;0;0;
05/03/2019 10:07:31;-0.01;47.3;0;0;0;36.4;0;0;
05/03/2019 10:07:51;-0.01;47.3;0;0;0;36.4;0;0;
05/03/2019 10:08:11;-0.01;47.3;0;0;0;36.4;0;0;
05/03/2019 10:08:33;-0.01;47.4;0;0;0;36.4;0;0;
05/03/2019 10:08:53;-0.01;47.4;0;0;0;36.5;0;0;
05/03/2019 10:09:13;-0.01;47.4;0;0;0;36.5;0;0;
05/03/2019 10:09:33;-0.01;47.4;0;0;0;36.5;0;0;
05/03/2019 10:09:53;-0.01;47.4;0;0;0;36.5;0;0;
05/03/2019 10:10:13;-0.01;47.4;0;0;0;36.5;0;0;
05/03/2019 10:10:33;-0.01;47.4;0;0;0;36.5;0;0;
05/03/2019 10:10:53;-0.01;47.4;0;0;0;36.5;0;0;
05/03/2019 10:11:13;-0.01;47.4;0;0;0;36.5;0;0;
05/03/2019 10:11:35;-0.01;47.4;0;0;0;36.6;0;0;
05/03/2019 10:11:55;-0.01;47.4;0;0;0;36.6;0;0;
05/03/2019 10:12:15;-0.01;47.4;0;0;0;36.6;0;0;
05/03/2019 10:12:35;-0.01;47.4;0;0;0;36.6;0;0;
05/03/2019 10:12:55;-0.01;47.4;0;0;0;36.6;0;0;
05/03/2019 10:13:15;-0.01;47.3;0;0;0;36.6;0;0;
05/03/2019 10:13:35;-0.01;47.4;0;0;0;36.6;0;0;
05/03/2019 10:13:55;-0.01;47.4;0;0;0;36.6;0;0;
05/03/2019 10:14:15;-0.01;47.4;0;0;0;36.7;0;0;
05/03/2019 10:14:37;-0.01;47.4;0;0;0;36.7;0;0;
05/03/2019 10:14:57;-0.01;47.4;0;0;0;36.7;0;0;
05/03/2019 10:15:17;-0.01;47.4;0;0;0;36.7;0;0;
05/03/2019 10:15:37;-0.01;47.4;0;0;0;36.7;0;0;
05/03/2019 10:15:57;-0.01;47.3;0;0;0;36.7;0;0;
05/03/2019 10:16:17;-0.01;47.4;0;0;0;36.7;0;0;
05/03/2019 10:16:37;-0.01;47.4;0;0;0;36.7;0;0;
05/03/2019 10:16:57;-0.01;47.4;0;0;0;36.7;0;0;
05/03/2019 10:17:17;-0.01;47.4;0;0;0;36.7;0;0;
05/03/2019 10:17:39;-0.01;47.4;0;0;0;36.7;0;0;
05/03/2019 10:17:59;-0.01;47.4;0;0;0;36.7;0;0;
05/03/2019 10:18:19;-0.01;47.4;0;0;0;36.7;0;0;
05/03/2019 10:18:39;-0.01;47.4;0;0;0;36.7;0;0;
05/03/2019 10:18:59;-0.01;47.4;0;0;0;36.7;0;0;
05/03/2019 10:19:19;-0.01;47.4;0;0;0;36.7;0;0;
05/03/2019 10:19:39;-0.01;47.4;0;0;0;36.7;0;0;
05/03/2019 10:19:59;-0.01;47.4;0;0;0;36.7;0;0;
05/03/2019 10:20:19;-0.01;47.4;0;0;0;36.8;0;0;
05/03/2019 10:20:39;-0.01;47.4;0;0;0;36.8;0;0;
05/03/2019 10:21:01;-0.01;47.4;0;0;0;36.8;0;0;
05/03/2019 10:21:21;-0.01;47.4;0;0;0;36.8;0;0;
05/03/2019 10:21:41;-0.01;47.4;0;0;0;36.8;0;0;
05/03/2019 10:22:01;-0.01;47.4;0;0;0;36.8;0;0;
05/03/2019 10:22:21;-0.01;47.4;0;0;0;36.8;0;0;
05/03/2019 10:22:41;-0.01;47.4;0;0;0;36.8;0;0;
05/03/2019 10:23:01;-0.01;47.4;0;0;0;36.8;0;0;
05/03/2019 10:23:21;-0.01;47.4;0;0;0;36.8;0;0;
05/03/2019 10:23:41;-0.01;47.4;0;0;0;36.8;0;0;
05/03/2019 10:24:03;-0.01;47.4;0;0;0;36.8;0;0;
05/03/2019 10:24:23;-0.01;47.4;0;0;0;36.8;0;0;
05/03/2019 10:24:43;-0.01;47.4;0;0;0;36.8;0;0;
05/03/2019 10:25:03;-0.01;47.4;0;0;0;36.8;0;0;
05/03/2019 10:25:23;-0.01;47.4;0;0;0;36.8;0;0;
05/03/2019 10:25:43;-0.01;47.4;0;0;0;36.8;0;0;
05/03/2019 10:26:03;-0.01;47.4;0;0;0;36.8;0;0;
05/03/2019 10:26:23;-0.01;47.4;0;0;0;36.8;0;0;
05/03/2019 10:26:43;-0.01;47.4;0;0;0;36.8;0;0;
05/03/2019 10:27:05;-0.01;47.4;0;0;0;36.8;0;0;
05/03/2019 10:27:25;-0.01;47.4;0;0;0;36.8;0;0;
05/03/2019 10:27:45;-0.01;47.4;0;0;0;36.8;0;0;
05/03/2019 10:28:05;-0.01;47.4;0;0;0;36.8;0;0;
05/03/2019 10:28:25;-0.01;47.4;0;0;0;36.8;0;0;
05/03/2019 10:28:45;-0.01;47.4;0;0;0;36.8;0;0;
05/03/2019 10:29:05;-0.01;47.4;0;0;0;36.8;0;0;
05/03/2019 10:29:25;-0.01;47.4;0;0;0;36.8;0;0.01;
05/03/2019 10:29:45;-0.01;47.4;0;0;0;36.8;0;0.01;
05/03/2019 10:30:07;-0.01;47.4;0;0;0;36.8;0;0;
05/03/2019 10:30:27;-0.01;47.4;0;0;0;36.8;0;0;
05/03/2019 10:30:47;-0.01;47.4;0;0;0;36.8;0;0.01;
05/03/2019 10:31:07;-0.01;47.4;0;0;0;36.8;0;0;
05/03/2019 10:31:27;-0.01;47.4;0;0;0;36.8;0;0;
05/03/2019 10:31:47;-0.01;47.4;0;0;0;36.8;0;0;
05/03/2019 10:32:07;-0.01;47.4;0;0;0;36.8;0;0;
05/03/2019 10:32:27;-0.01;47.4;0;0;0;36.8;0;0;
05/03/2019 10:32:47;-0.01;47.4;0;0;0;36.8;0;0;
05/03/2019 10:33:09;-0.01;47.4;0;0;0;36.8;0;0;
05/03/2019 10:33:29;-0.01;47.4;0;0;0;36.8;0;0;
05/03/2019 10:33:49;-0.01;47.4;0;0;0;36.8;0;0;
05/03/2019 10:34:09;-0.01;47.4;0;0;0;36.8;0;0;
05/03/2019 10:34:29;-0.01;47.4;0;0;0;36.8;0;0;
05/03/2019 10:34:49;-0.01;47.4;0;0;0;36.8;0;0;
05/03/2019 10:35:09;-0.01;47.4;0;0;0;36.9;0;0;
05/03/2019 10:35:29;-0.01;47.4;0;0;0;36.9;0;0;
05/03/2019 10:35:49;-0.01;47.4;0;0;0;36.9;0;0;
05/03/2019 10:36:11;-0.01;47.4;0;0;0;36.9;0;0.01;
05/03/2019 10:36:31;-0.01;47.4;0;0;0;36.9;0;0;
05/03/2019 10:36:51;-0.01;47.4;0;0;0;36.9;0;0;
05/03/2019 10:37:11;-0.01;47.4;0;0;0;36.9;0;0.01;
