"RecordID";"TimeStamp";"DeltaToUTC";"UserID";"ObjectID";"Description";"Comment";"Checksum"
573541;"05/03/2019 10:56:21";"-1:00";"RNP";"PHASE: GESTION POMPE YSTRAL ETAPE: 4 MODE STAND-BY";"Changement d'étape";;Y117DL
573542;"05/03/2019 10:57:11";"-1:00";"RNP";"PHASE: INTRODUCTION LIQUIDES";"Appel Opérateur";;sBf0Vy
573543;"05/03/2019 10:57:33";"-1:00";"RNP";"PHASE: INTRODUCTION LIQUIDES";"Confirmation opérateur";;05Mso5
573544;"05/03/2019 10:57:33";"-1:00";"RNP";"PHASE: INTRODUCTION LIQUIDES ETAPE: 3 INTRO. SIMETHICONE";"Changement d'étape";;7HBGAL
573545;"05/03/2019 10:57:33";"-1:00";"RNP";"PHASE: GESTION POMPE YSTRAL ETAPE: 7 MODE DISPERSING";"Changement d'étape";;xRNmkr
573546;"05/03/2019 11:04:25";"-1:00";"RNP";"PHASE: INTRODUCTION LIQUIDES";"Confirmation opérateur";;fP2OOD
573547;"05/03/2019 11:04:25";"-1:00";"RNP";"PHASE: GESTION POMPE YSTRAL ETAPE: 4 MODE STAND-BY";"Changement d'étape";;gnpUCs
573548;"05/03/2019 11:04:25";"-1:00";"RNP";"PHASE: INTRODUCTION LIQUIDES ETAPE: 7 FIN INTRODUCTION";"Changement d'étape";;KQJond
573549;"05/03/2019 11:04:27";"-1:00";"RNP";"PHASE: GESTION POMPE YSTRAL ETAPE: 5 AUTOR. ENTREE  PROD";"Changement d'étape";;bTBJk8
573550;"05/03/2019 11:04:29";"-1:00";"RNP";"PHASE: GESTION POMPE YSTRAL ETAPE: 6 ARRET POMPE ";"Changement d'étape";;UWsR9v
573551;"05/03/2019 11:04:35";"-1:00";"RNP";"PHASE: GESTION POMPE YSTRAL";"Annulée";;Qhy2wu
573552;"05/03/2019 11:04:35";"-1:00";"RNP";"PHASE: GESTION POMPE YSTRAL ETAPE: 0 REPOS";"Changement d'étape";;gkrjmY
573553;"05/03/2019 11:04:53";"-1:00";"RNP";"PHASE: INTRODUCTION LIQUIDES";"Appel Opérateur";;uGXRSQ
573554;"05/03/2019 11:05:05";"-1:00";"RNP";"PHASE: INTRODUCTION LIQUIDES";"Confirmation opérateur";;XFZVMm
573555;"05/03/2019 11:05:05";"-1:00";"RNP";"PHASE: GESTION POMPE YSTRAL";"En Marche";;QRjQ2r
573556;"05/03/2019 11:05:05";"-1:00";"RNP";"PHASE: RECIRCULATION ET AGITATION";"En Marche";;HgUcJ7
573557;"05/03/2019 11:05:05";"-1:00";"RNP";"RECETTE: RECETTE DE PRODUCTION PAS N°6: PHASE N°4 - INTRODUCTION LIQUIDES";"Changement du pas de la recette";;MCg1B/
573558;"05/03/2019 11:05:05";"-1:00";"RNP";"PHASE: GESTION POMPE YSTRAL ETAPE: 1 REFROIDISSEMENT";"Changement d'étape";;WsCufc
573559;"05/03/2019 11:05:05";"-1:00";"RNP";"PHASE: RECIRCULATION ET AGITATION ETAPE: 1 RECIRCULATION / AGITATION";"Changement d'étape";;GFfX3t
573560;"05/03/2019 11:05:05";"-1:00";"RNP";"PHASE: INTRODUCTION LIQUIDES ETAPE: 0 REPOS";"Changement d'étape";;p4XGSt
573561;"05/03/2019 11:05:09";"-1:00";"RNP";"PHASE: GESTION POMPE YSTRAL ETAPE: 2 DEMARRAGE POMPE ";"Changement d'étape";;RlKQUL
573562;"05/03/2019 11:05:13";"-1:00";"RNP";"PHASE: GESTION POMPE YSTRAL ETAPE: 3 AUTOR. SORTIE PROD";"Changement d'étape";;kky5Ux
573563;"05/03/2019 11:05:15";"-1:00";"RNP";"PHASE: GESTION POMPE YSTRAL ETAPE: 7 MODE DISPERSING";"Changement d'étape";;BLZ/TW
573564;"05/03/2019 11:20:15";"-1:00";"RNP";"PHASE: RECIRCULATION ET AGITATION";"Appel Opérateur";;WE1kPg
573565;"05/03/2019 11:20:15";"-1:00";"RNP";"PHASE: GESTION POMPE YSTRAL ETAPE: 4 MODE STAND-BY";"Changement d'étape";;1283Jf
573566;"05/03/2019 11:20:15";"-1:00";"RNP";"PHASE: RECIRCULATION ET AGITATION ETAPE: 2 FIN RECIRCULATION";"Changement d'étape";;8PfGKC
573567;"05/03/2019 11:20:17";"-1:00";"RNP";"PHASE: GESTION POMPE YSTRAL ETAPE: 5 AUTOR. ENTREE  PROD";"Changement d'étape";;tSyiGK
573568;"05/03/2019 11:20:21";"-1:00";"RNP";"PHASE: GESTION POMPE YSTRAL ETAPE: 6 ARRET POMPE ";"Changement d'étape";;wqb6Vv
573569;"05/03/2019 11:20:25";"-1:00";"RNP";"PHASE: GESTION POMPE YSTRAL";"Annulée";;FiCuiU
573570;"05/03/2019 11:20:25";"-1:00";"RNP";"PHASE: GESTION POMPE YSTRAL ETAPE: 0 REPOS";"Changement d'étape";;kKWB9o
573571;"05/03/2019 11:21:03";"-1:00";"RNP";"PHASE: RECIRCULATION ET AGITATION";"Confirmation opérateur";;khSRKH
573572;"05/03/2019 11:21:03";"-1:00";"RNP";"PHASE: GESTION POMPE YSTRAL";"En Marche";;Ia2GwA
573573;"05/03/2019 11:21:03";"-1:00";"RNP";"PHASE: RECIRCULATION ET AGITATION";"Annulée";;cRsU+u
573574;"05/03/2019 11:21:03";"-1:00";"RNP";"PHASE: INTRODUCTION LIQUIDES";"En Marche";;sjAUx0
573575;"05/03/2019 11:21:03";"-1:00";"RNP";"RECETTE: RECETTE DE PRODUCTION PAS N°7: PHASE N°4 - INTRODUCTION LIQUIDES";"Changement du pas de la recette";;QlChXq
573576;"05/03/2019 11:21:03";"-1:00";"RNP";"PHASE: GESTION POMPE YSTRAL ETAPE: 1 REFROIDISSEMENT";"Changement d'étape";;n6gzWE
573577;"05/03/2019 11:21:03";"-1:00";"RNP";"PHASE: RECIRCULATION ET AGITATION ETAPE: 0 REPOS";"Changement d'étape";;x4WmMB
573578;"05/03/2019 11:21:03";"-1:00";"RNP";"PHASE: INTRODUCTION LIQUIDES ETAPE: 1 RECIRCULATION";"Changement d'étape";;eQ63u9
573579;"05/03/2019 11:21:09";"-1:00";"RNP";"PHASE: GESTION POMPE YSTRAL ETAPE: 2 DEMARRAGE POMPE ";"Changement d'étape";;Qs7SWT
573580;"05/03/2019 11:21:11";"-1:00";"RNP";"PHASE: GESTION POMPE YSTRAL ETAPE: 3 AUTOR. SORTIE PROD";"Changement d'étape";;SC/l+y
573581;"05/03/2019 11:21:13";"-1:00";"RNP";"PHASE: GESTION POMPE YSTRAL ETAPE: 4 MODE STAND-BY";"Changement d'étape";;S61ZlN
573582;"05/03/2019 11:22:03";"-1:00";"RNP";"PHASE: INTRODUCTION LIQUIDES";"Appel Opérateur";;HUqWby
573583;"05/03/2019 11:22:11";"-1:00";"RNP";"PHASE: INTRODUCTION LIQUIDES";"Confirmation opérateur";;bBL7LR
573584;"05/03/2019 11:22:11";"-1:00";"RNP";"PHASE: INTRODUCTION LIQUIDES ETAPE: 5 INTRO. EAU PURIFIEE";"Changement d'étape";;XhFfK2
573585;"05/03/2019 11:22:11";"-1:00";"RNP";"PHASE: GESTION POMPE YSTRAL ETAPE: 7 MODE DISPERSING";"Changement d'étape";;14fUl1
573586;"05/03/2019 11:24:21";"-1:00";"RNP";"PHASE: INTRODUCTION LIQUIDES";"Confirmation opérateur";;1tLL2K
573587;"05/03/2019 11:24:21";"-1:00";"RNP";"PHASE: GESTION POMPE YSTRAL ETAPE: 4 MODE STAND-BY";"Changement d'étape";;Q4jbbV
573588;"05/03/2019 11:24:21";"-1:00";"RNP";"PHASE: INTRODUCTION LIQUIDES ETAPE: 7 FIN INTRODUCTION";"Changement d'étape";;iKywup
573589;"05/03/2019 11:24:23";"-1:00";"RNP";"PHASE: GESTION POMPE YSTRAL ETAPE: 5 AUTOR. ENTREE  PROD";"Changement d'étape";;WckxDC
573590;"05/03/2019 11:24:27";"-1:00";"RNP";"PHASE: GESTION POMPE YSTRAL ETAPE: 6 ARRET POMPE ";"Changement d'étape";;FVPZVn
573591;"05/03/2019 11:24:31";"-1:00";"RNP";"PHASE: GESTION POMPE YSTRAL";"Annulée";;TNsNXO
573592;"05/03/2019 11:24:31";"-1:00";"RNP";"PHASE: GESTION POMPE YSTRAL ETAPE: 0 REPOS";"Changement d'étape";;UCj1K1
573593;"05/03/2019 11:24:51";"-1:00";"RNP";"PHASE: INTRODUCTION LIQUIDES";"Appel Opérateur";;ElgzOf
573594;"05/03/2019 11:25:01";"-1:00";"RNP";"PHASE: INTRODUCTION LIQUIDES";"Confirmation opérateur";;kyrCSG
573595;"05/03/2019 11:25:01";"-1:00";"RNP";"PHASE: GESTION POMPE YSTRAL";"En Marche";;QXftKs
573596;"05/03/2019 11:25:01";"-1:00";"RNP";"PHASE: RECIRCULATION ET AGITATION";"En Marche";;zKd2SY
573597;"05/03/2019 11:25:01";"-1:00";"RNP";"RECETTE: RECETTE DE PRODUCTION PAS N°8: PHASE N°4 - INTRODUCTION LIQUIDES";"Changement du pas de la recette";;1xAu5V
573598;"05/03/2019 11:25:01";"-1:00";"RNP";"PHASE: GESTION POMPE YSTRAL ETAPE: 1 REFROIDISSEMENT";"Changement d'étape";;e4vXUr
573599;"05/03/2019 11:25:01";"-1:00";"RNP";"PHASE: RECIRCULATION ET AGITATION ETAPE: 1 RECIRCULATION / AGITATION";"Changement d'étape";;/0G4Rp
573600;"05/03/2019 11:25:01";"-1:00";"RNP";"PHASE: INTRODUCTION LIQUIDES ETAPE: 0 REPOS";"Changement d'étape";;4tDsrK
573601;"05/03/2019 11:25:05";"-1:00";"RNP";"PHASE: GESTION POMPE YSTRAL ETAPE: 2 DEMARRAGE POMPE ";"Changement d'étape";;AtJyqa
573602;"05/03/2019 11:25:09";"-1:00";"RNP";"PHASE: GESTION POMPE YSTRAL ETAPE: 3 AUTOR. SORTIE PROD";"Changement d'étape";;QyoGuu
573603;"05/03/2019 11:25:11";"-1:00";"RNP";"PHASE: GESTION POMPE YSTRAL ETAPE: 7 MODE DISPERSING";"Changement d'étape";;hNITuI
573604;"05/03/2019 11:40:11";"-1:00";"RNP";"PHASE: RECIRCULATION ET AGITATION";"Appel Opérateur";;Fsb/r4
573605;"05/03/2019 11:40:11";"-1:00";"RNP";"PHASE: GESTION POMPE YSTRAL ETAPE: 4 MODE STAND-BY";"Changement d'étape";;iRcbqR
573606;"05/03/2019 11:40:11";"-1:00";"RNP";"PHASE: RECIRCULATION ET AGITATION ETAPE: 2 FIN RECIRCULATION";"Changement d'étape";;4dB5w9
573607;"05/03/2019 11:40:13";"-1:00";"RNP";"PHASE: GESTION POMPE YSTRAL ETAPE: 5 AUTOR. ENTREE  PROD";"Changement d'étape";;G2Ew+7
573608;"05/03/2019 11:40:17";"-1:00";"RNP";"PHASE: GESTION POMPE YSTRAL ETAPE: 6 ARRET POMPE ";"Changement d'étape";;6VMHNR
573609;"05/03/2019 11:40:21";"-1:00";"RNP";"PHASE: GESTION POMPE YSTRAL";"Annulée";;YMJfOx
573610;"05/03/2019 11:40:21";"-1:00";"RNP";"PHASE: GESTION POMPE YSTRAL ETAPE: 0 REPOS";"Changement d'étape";;tAbLAj
573611;"05/03/2019 11:40:49";"-1:00";"RNP";"PHASE: RECIRCULATION ET AGITATION";"Confirmation opérateur";;hiuQn+
573612;"05/03/2019 11:40:49";"-1:00";"RNP";"PHASE: GESTION TEMPERATURE";"En Marche";;ZoYhO2
573613;"05/03/2019 11:40:49";"-1:00";"RNP";"RECETTE: RECETTE DE PRODUCTION PAS N°9: PHASE N°5 - RECIRCULATION ET AGITATION";"Changement du pas de la recette";;bGxV11
573614;"05/03/2019 11:40:49";"-1:00";"RNP";"PHASE: RECIRCULATION ET AGITATION ETAPE: 0 REPOS";"Changement d'étape";;Yfb48s
573615;"05/03/2019 11:40:49";"-1:00";"RNP";"PHASE: GESTION TEMPERATURE ETAPE: 3 ARRET GROUPE FROID";"Changement d'étape";;m9A/XI
573616;"05/03/2019 11:40:59";"-1:00";"RNP";"PHASE: GESTION TEMPERATURE ETAPE: 4 REMPLISSAGE DE";"Changement d'étape";;/I/xVR
573617;"05/03/2019 11:52:59";"-1:00";"RNP";"PHASE: GESTION TEMPERATURE ETAPE: 5 REFROIDISSEMENT CUVE";"Changement d'étape";;Qkxwxg
573618;"05/03/2019 12:10:53";"-1:00";"Système";"Gestion des utilisateurs";"Session utilisateur terminée.";;4F82l2
573619;"05/03/2019 13:10:03";"-1:00";;"PHASE: GESTION TEMPERATURE";"Appel Opérateur";;KkUkbK
573620;"05/03/2019 13:38:29";"-1:00";"Système";"Gestion des utilisateurs";"L'utilisateur 'TDA' a ouvert une session avec le groupe 'Technicien de prod.'.";;iE2L4e
573621;"05/03/2019 13:40:43";"-1:00";"TDA";"PHASE: GESTION TEMPERATURE";"Confirmation opérateur";;s4NQPY
573622;"05/03/2019 13:40:43";"-1:00";"TDA";"PHASE: GESTION TEMPERATURE ETAPE: 6 VIDANGE  DE";"Changement d'étape";;EkQN6W
573623;"05/03/2019 13:45:41";"-1:00";"TDA";"PHASE: GESTION TEMPERATURE";"Annulée";;sisz1/
573624;"05/03/2019 13:45:41";"-1:00";"TDA";"PHASE: GESTION POMPE YSTRAL";"En Marche";;50gZ2t
573625;"05/03/2019 13:45:41";"-1:00";"TDA";"PHASE: INTRODUCTION BIG-BAGS";"En Marche";;R4zyS9
573626;"05/03/2019 13:45:41";"-1:00";"TDA";"PHASE: INTRODUCTION BIG-BAGS";"Appel Opérateur";;C2Jsx6
573627;"05/03/2019 13:45:41";"-1:00";"TDA";"RECETTE: RECETTE DE PRODUCTION PAS N°10: PHASE N°3 - GESTION TEMPERATURE";"Changement du pas de la recette";;o8pF9b
573628;"05/03/2019 13:45:41";"-1:00";"TDA";"PHASE: GESTION POMPE YSTRAL ETAPE: 1 REFROIDISSEMENT";"Changement d'étape";;EiPHkK
573629;"05/03/2019 13:45:41";"-1:00";"TDA";"PHASE: INTRODUCTION BIG-BAGS ETAPE: 1 MISE EN PLACE BIG BAG";"Changement d'étape";;reN0Pp
573630;"05/03/2019 13:45:41";"-1:00";"TDA";"PHASE: GESTION TEMPERATURE ETAPE: 0 REPOS";"Changement d'étape";;cEDT+k
573631;"05/03/2019 13:45:49";"-1:00";"TDA";"PHASE: GESTION POMPE YSTRAL ETAPE: 2 DEMARRAGE POMPE ";"Changement d'étape";;UnBBA0
573632;"05/03/2019 13:45:53";"-1:00";"TDA";"PHASE: GESTION POMPE YSTRAL ETAPE: 3 AUTOR. SORTIE PROD";"Changement d'étape";;3dWjXX
573633;"05/03/2019 13:45:55";"-1:00";"TDA";"PHASE: GESTION POMPE YSTRAL ETAPE: 4 MODE STAND-BY";"Changement d'étape";;/3GS95
573634;"05/03/2019 13:46:27";"-1:00";"TDA";"PHASE: INTRODUCTION BIG-BAGS";"Confirmation opérateur";;5umBD5
573635;"05/03/2019 13:46:27";"-1:00";"TDA";"PHASE: INTRODUCTION BIG-BAGS ETAPE: 2 INERTAGE TREMIE";"Changement d'étape";;ssJSJj
573636;"05/03/2019 13:46:43";"-1:00";"TDA";"Alarme: 113";"Acquittement de l'alarme '113_ALARME DEVIATION TEMPERATURE PRODUIT' de l'automate HMI_Liaison_1.";;s8waZT
573637;"05/03/2019 13:50:15";"-1:00";"TDA";"PHASE: INTRODUCTION BIG-BAGS";"Appel Opérateur";;ofp/09
573638;"05/03/2019 13:50:15";"-1:00";"TDA";"PHASE: GESTION POMPE YSTRAL ETAPE: 7 MODE DISPERSING";"Changement d'étape";;4qkgyw
573639;"05/03/2019 13:50:15";"-1:00";"TDA";"PHASE: INTRODUCTION BIG-BAGS ETAPE: 3 OUVERTURE BIG BAG";"Changement d'étape";;PiOUOI
573640;"05/03/2019 13:51:19";"-1:00";"TDA";"PHASE: INTRODUCTION BIG-BAGS";"Confirmation opérateur";;vrDqfv
573641;"05/03/2019 13:51:19";"-1:00";"TDA";"PHASE: GESTION POMPE YSTRAL ETAPE: 9 AUTOR. ENTREE  POUDRE";"Changement d'étape";;Qyic4I
573642;"05/03/2019 13:51:19";"-1:00";"TDA";"PHASE: INTRODUCTION BIG-BAGS ETAPE: 4 INTRODUCTION";"Changement d'étape";;uRpBCx
573643;"05/03/2019 13:51:23";"-1:00";"TDA";"PHASE: GESTION POMPE YSTRAL ETAPE: 10 MODE INTRODUCTION";"Changement d'étape";;atNSNF
573644;"05/03/2019 13:55:21";"-1:00";"TDA";"PHASE: INTRODUCTION BIG-BAGS";"Confirmation opérateur";;6N/+m1
573645;"05/03/2019 13:55:21";"-1:00";"TDA";"PHASE: INTRODUCTION BIG-BAGS ETAPE: 6 CHANGEMENT BIG BAG";"Changement d'étape";;9UX1D2
573646;"05/03/2019 13:55:21";"-1:00";"TDA";"PHASE: GESTION POMPE YSTRAL ETAPE: 11 VIDANGE CHAMBRE";"Changement d'étape";;edKTJV
573647;"05/03/2019 13:55:27";"-1:00";"TDA";"PHASE: GESTION POMPE YSTRAL ETAPE: 7 MODE DISPERSING";"Changement d'étape";;AsuXPv
573648;"05/03/2019 14:13:15";"-1:00";"Système";"Gestion des utilisateurs";"Session utilisateur terminée.";;us1vGg
573649;"05/03/2019 14:21:55";"-1:00";"Système";"Gestion des utilisateurs";"L'utilisateur 'TDA' a ouvert une session avec le groupe 'Technicien de prod.'.";;s+cKkJ
573650;"05/03/2019 14:37:13";"-1:00";"Système";"Gestion des utilisateurs";"Session utilisateur terminée.";;znnNPC
573651;"05/03/2019 15:15:37";"-1:00";"Système";"Gestion des utilisateurs";"L'utilisateur 'TDA' a ouvert une session avec le groupe 'Technicien de prod.'.";;k09P98
573652;"05/03/2019 15:30:57";"-1:00";"Système";"Gestion des utilisateurs";"Session utilisateur terminée.";;dVLzqw
573653;"05/03/2019 15:41:59";"-1:00";"Système";"Gestion des utilisateurs";"L'utilisateur 'TDA' a ouvert une session avec le groupe 'Technicien de prod.'.";;QwPn8P
573654;"05/03/2019 15:57:13";"-1:00";"Système";"Gestion des utilisateurs";"Session utilisateur terminée.";;MmjrjY
573655;"05/03/2019 16:21:45";"-1:00";"Système";"Gestion des utilisateurs";"L'utilisateur 'TDA' a ouvert une session avec le groupe 'Technicien de prod.'.";;yFZsJg
573656;"05/03/2019 16:36:59";"-1:00";"Système";"Gestion des utilisateurs";"Session utilisateur terminée.";;pQk2Dy
573657;"05/03/2019 17:07:55";"-1:00";"Système";"Gestion des utilisateurs";"L'utilisateur 'TDA' a ouvert une session avec le groupe 'Technicien de prod.'.";;3dLojV
573658;"05/03/2019 17:11:35";"-1:00";"TDA";"PHASE: INTRODUCTION BIG-BAGS";"Confirmation opérateur";;KDYPDv
573659;"05/03/2019 17:11:35";"-1:00";"TDA";"PHASE: INTRODUCTION BIG-BAGS ETAPE: 3 OUVERTURE BIG BAG";"Changement d'étape";;UjaiCJ
573660;"05/03/2019 17:11:39";"-1:00";"TDA";"PHASE: INTRODUCTION BIG-BAGS";"Confirmation opérateur";;cSPb1o
573661;"05/03/2019 17:11:39";"-1:00";"TDA";"PHASE: GESTION POMPE YSTRAL ETAPE: 9 AUTOR. ENTREE  POUDRE";"Changement d'étape";;2iIoOW
573662;"05/03/2019 17:11:39";"-1:00";"TDA";"PHASE: INTRODUCTION BIG-BAGS ETAPE: 4 INTRODUCTION";"Changement d'étape";;zn2Iex
573663;"05/03/2019 17:11:43";"-1:00";"TDA";"PHASE: GESTION POMPE YSTRAL ETAPE: 10 MODE INTRODUCTION";"Changement d'étape";;JCRKa/
573664;"05/03/2019 17:16:55";"-1:00";"TDA";"PHASE: INTRODUCTION BIG-BAGS";"Confirmation opérateur";;tz233X
573665;"05/03/2019 17:16:55";"-1:00";"TDA";"PHASE: GESTION POMPE YSTRAL ETAPE: 11 VIDANGE CHAMBRE";"Changement d'étape";;6upacW
573666;"05/03/2019 17:16:55";"-1:00";"TDA";"PHASE: INTRODUCTION BIG-BAGS ETAPE: 6 CHANGEMENT BIG BAG";"Changement d'étape";;O3mscG
573667;"05/03/2019 17:16:59";"-1:00";"TDA";"PHASE: GESTION POMPE YSTRAL ETAPE: 7 MODE DISPERSING";"Changement d'étape";;2lKUHo
573668;"05/03/2019 17:33:03";"-1:00";"Système";"Gestion des utilisateurs";"Session utilisateur terminée.";;ti5G47
573669;"05/03/2019 17:42:21";"-1:00";"Système";"Gestion des utilisateurs";"L'utilisateur 'TDA' a ouvert une session avec le groupe 'Technicien de prod.'.";;grRNWU
573670;"05/03/2019 17:43:59";"-1:00";"TDA";"PHASE: INTRODUCTION BIG-BAGS";"Confirmation opérateur";;DjIK3H
573671;"05/03/2019 17:43:59";"-1:00";"TDA";"PHASE: INTRODUCTION BIG-BAGS ETAPE: 3 OUVERTURE BIG BAG";"Changement d'étape";;KNxLKH
573672;"05/03/2019 17:46:47";"-1:00";"TDA";"PHASE: INTRODUCTION BIG-BAGS";"Confirmation opérateur";;ZLPO6v
573673;"05/03/2019 17:46:47";"-1:00";"TDA";"PHASE: GESTION POMPE YSTRAL ETAPE: 9 AUTOR. ENTREE  POUDRE";"Changement d'étape";;BrXtFr
573674;"05/03/2019 17:46:47";"-1:00";"TDA";"PHASE: INTRODUCTION BIG-BAGS ETAPE: 4 INTRODUCTION";"Changement d'étape";;P2Hb+q
573675;"05/03/2019 17:46:49";"-1:00";"TDA";"PHASE: GESTION POMPE YSTRAL ETAPE: 10 MODE INTRODUCTION";"Changement d'étape";;P5jSlG
573676;"05/03/2019 17:50:55";"-1:00";"TDA";"PHASE: INTRODUCTION BIG-BAGS";"Confirmation opérateur";;W5zwIq
573677;"05/03/2019 17:50:55";"-1:00";"TDA";"PHASE: GESTION POMPE YSTRAL ETAPE: 11 VIDANGE CHAMBRE";"Changement d'étape";;PV79Zf
573678;"05/03/2019 17:50:55";"-1:00";"TDA";"PHASE: INTRODUCTION BIG-BAGS ETAPE: 6 CHANGEMENT BIG BAG";"Changement d'étape";;1qyjWV
573679;"05/03/2019 17:51:01";"-1:00";"TDA";"PHASE: GESTION POMPE YSTRAL ETAPE: 7 MODE DISPERSING";"Changement d'étape";;IEtDLi
573680;"05/03/2019 18:06:07";"-1:00";"Système";"Gestion des utilisateurs";"Session utilisateur terminée.";;/I1aAz
573681;"05/03/2019 18:19:47";"-1:00";"Système";"Gestion des utilisateurs";"L'utilisateur 'TDA' a ouvert une session avec le groupe 'Technicien de prod.'.";;SEAyyH
573682;"05/03/2019 18:20:27";"-1:00";"TDA";"PHASE: INTRODUCTION BIG-BAGS";"Confirmation opérateur";;0qdRVH
573683;"05/03/2019 18:20:27";"-1:00";"TDA";"PHASE: INTRODUCTION BIG-BAGS ETAPE: 3 OUVERTURE BIG BAG";"Changement d'étape";;AG6w6R
573684;"05/03/2019 18:35:43";"-1:00";"Système";"Gestion des utilisateurs";"Session utilisateur terminée.";;YPUOX2
573685;"05/03/2019 19:04:53";"-1:00";"Système";"Gestion des utilisateurs";"L'utilisateur 'TDA' a ouvert une session avec le groupe 'Technicien de prod.'.";;m5wrKw
573686;"05/03/2019 19:07:11";"-1:00";"TDA";"PHASE: INTRODUCTION BIG-BAGS";"Confirmation opérateur";;8y88lD
573687;"05/03/2019 19:07:11";"-1:00";"TDA";"PHASE: GESTION POMPE YSTRAL ETAPE: 9 AUTOR. ENTREE  POUDRE";"Changement d'étape";;Odc14P
573688;"05/03/2019 19:07:11";"-1:00";"TDA";"PHASE: INTRODUCTION BIG-BAGS ETAPE: 4 INTRODUCTION";"Changement d'étape";;twwtTR
573689;"05/03/2019 19:07:13";"-1:00";"TDA";"PHASE: GESTION POMPE YSTRAL ETAPE: 10 MODE INTRODUCTION";"Changement d'étape";;4WGnUH
573690;"05/03/2019 19:11:23";"-1:00";"TDA";"PHASE: INTRODUCTION BIG-BAGS";"Confirmation opérateur";;C5bMZ8
573691;"05/03/2019 19:11:23";"-1:00";"TDA";"PHASE: GESTION POMPE YSTRAL ETAPE: 11 VIDANGE CHAMBRE";"Changement d'étape";;Ppp9wU
573692;"05/03/2019 19:11:23";"-1:00";"TDA";"PHASE: INTRODUCTION BIG-BAGS ETAPE: 6 CHANGEMENT BIG BAG";"Changement d'étape";;27sTU6
573693;"05/03/2019 19:11:29";"-1:00";"TDA";"PHASE: GESTION POMPE YSTRAL ETAPE: 7 MODE DISPERSING";"Changement d'étape";;TAWxgA
573694;"05/03/2019 19:26:45";"-1:00";"Système";"Gestion des utilisateurs";"Session utilisateur terminée.";;iXTfVj
573695;"05/03/2019 19:34:21";"-1:00";"Système";"Gestion des utilisateurs";"L'utilisateur 'TDA' a ouvert une session avec le groupe 'Technicien de prod.'.";;44iKZA
573696;"05/03/2019 19:34:25";"-1:00";"TDA";"PHASE: INTRODUCTION BIG-BAGS";"Confirmation opérateur";;pS5VQK
573697;"05/03/2019 19:34:25";"-1:00";"TDA";"PHASE: INTRODUCTION BIG-BAGS ETAPE: 3 OUVERTURE BIG BAG";"Changement d'étape";;J9drOm
573698;"05/03/2019 19:34:29";"-1:00";"TDA";"PHASE: INTRODUCTION BIG-BAGS";"Confirmation opérateur";;nz3xH3
573699;"05/03/2019 19:34:29";"-1:00";"TDA";"PHASE: GESTION POMPE YSTRAL ETAPE: 9 AUTOR. ENTREE  POUDRE";"Changement d'étape";;Eqo7am
573700;"05/03/2019 19:34:29";"-1:00";"TDA";"PHASE: INTRODUCTION BIG-BAGS ETAPE: 4 INTRODUCTION";"Changement d'étape";;Wjmobp
573701;"05/03/2019 19:34:31";"-1:00";"TDA";"PHASE: GESTION POMPE YSTRAL ETAPE: 10 MODE INTRODUCTION";"Changement d'étape";;vUXtAc
573702;"05/03/2019 19:40:13";"-1:00";"TDA";"PHASE: INTRODUCTION BIG-BAGS";"Confirmation opérateur";;kZsLN8
573703;"05/03/2019 19:40:13";"-1:00";"TDA";"PHASE: GESTION POMPE YSTRAL ETAPE: 11 VIDANGE CHAMBRE";"Changement d'étape";;+L5yc6
573704;"05/03/2019 19:40:13";"-1:00";"TDA";"PHASE: INTRODUCTION BIG-BAGS ETAPE: 6 CHANGEMENT BIG BAG";"Changement d'étape";;NNYjrl
573705;"05/03/2019 19:40:19";"-1:00";"TDA";"PHASE: GESTION POMPE YSTRAL ETAPE: 7 MODE DISPERSING";"Changement d'étape";;po5wS4
573706;"05/03/2019 19:55:31";"-1:00";"Système";"Gestion des utilisateurs";"Session utilisateur terminée.";;O9ZYbE
573707;"05/03/2019 19:57:21";"-1:00";"Système";"Gestion des utilisateurs";"L'utilisateur 'TDA' a ouvert une session avec le groupe 'Technicien de prod.'.";;sIeKyL
573708;"05/03/2019 19:57:39";"-1:00";"TDA";"PHASE: INTRODUCTION BIG-BAGS";"Confirmation opérateur";;Y0BTLC
573709;"05/03/2019 19:57:39";"-1:00";"TDA";"PHASE: INTRODUCTION BIG-BAGS ETAPE: 3 OUVERTURE BIG BAG";"Changement d'étape";;qjR6hD
573710;"05/03/2019 19:57:43";"-1:00";"TDA";"PHASE: INTRODUCTION BIG-BAGS";"Confirmation opérateur";;RoAI/f
573711;"05/03/2019 19:57:43";"-1:00";"TDA";"PHASE: GESTION POMPE YSTRAL ETAPE: 9 AUTOR. ENTREE  POUDRE";"Changement d'étape";;32luDy
573712;"05/03/2019 19:57:43";"-1:00";"TDA";"PHASE: INTRODUCTION BIG-BAGS ETAPE: 4 INTRODUCTION";"Changement d'étape";;0Su1fd
573713;"05/03/2019 19:57:45";"-1:00";"TDA";"PHASE: GESTION POMPE YSTRAL ETAPE: 10 MODE INTRODUCTION";"Changement d'étape";;gGc2tD
573714;"05/03/2019 20:02:57";"-1:00";"TDA";"PHASE: INTRODUCTION BIG-BAGS";"Confirmation opérateur";;iVjkSw
